Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2005,Jul-Dec 2005,Asia,Sri Lanka,"Gampaha","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Gampaha","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,9,0,0,9,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Jaffna","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Jaffna","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Jaffna","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Kalutara","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Kalutara","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Kalutara","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,6,0,0,6,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Kandy","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Kandy","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Kurunegala","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Kurunegala","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,3,0,0,3,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Kurunegala","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,4,0,0,4,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Polonnaruwa","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Polonnaruwa","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Polonnaruwa","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Ratnapura","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Ratnapura","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Trincomalee","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,"Trincomalee","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Syria,"As Suwayda'","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Syria,"As Suwayda'","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,28,Animal,21,6,0,15,465
2005,Jul-Dec 2005,Asia,Tajikistan,"Tajikistan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Tajikistan,"Tajikistan","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,2,0,0,2,91
2005,Jul-Dec 2005,Asia,Tajikistan,"Tajikistan","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,24,0,0,24,5139
2005,Jul-Dec 2005,Asia,Tajikistan,"Tajikistan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,26,0,0,26,7872
2005,Jul-Dec 2005,Asia,Tajikistan,"Tajikistan","Rabies virus (Inf. with)","",Domestic,"Sheep/goats (mixed herd)",-,-,-,-,Animal,3,0,0,3,1304
2005,Jul-Dec 2005,Asia,Thailand,"Amnat Charoen","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Amnat Charoen","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,0,0,0,0,-
2005,Jul-Dec 2005,Asia,Thailand,"Amnat Charoen","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,10,Animal,3,0,0,3,-
2005,Jul-Dec 2005,Asia,Thailand,"Buri Ram","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Buri Ram","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Buri Ram","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,0,0,0,0,-
2005,Jul-Dec 2005,Asia,Thailand,"Chachoengsao","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Chachoengsao","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,0,0,0,0,-
2005,Jul-Dec 2005,Asia,Thailand,"Chachoengsao","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Thailand,"Chon Buri","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Chon Buri","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Kalasin","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Kalasin","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,2,Animal,0,0,0,0,-
2005,Jul-Dec 2005,Asia,Thailand,"Kalasin","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Kalasin","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,34,Animal,10,0,0,10,-
2005,Jul-Dec 2005,Asia,Thailand,"Kanchanaburi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Kanchanaburi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,4,0,0,4,-
2005,Jul-Dec 2005,Asia,Thailand,"Krabi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Krabi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Thailand,"Krung Thep Maha Nakhon (Bangkok)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,18,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Krung Thep Maha Nakhon (Bangkok)","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,42,Animal,0,0,0,0,-
2005,Jul-Dec 2005,Asia,Thailand,"Krung Thep Maha Nakhon (Bangkok)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,93,Animal,18,0,0,18,-
2005,Jul-Dec 2005,Asia,Thailand,"Mae Hong Son","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Mae Hong Son","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,6,Animal,4,0,0,4,-
2005,Jul-Dec 2005,Asia,Thailand,"Nakhon Nayok","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Nakhon Nayok","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Nakhon Ratchasima","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Nakhon Ratchasima","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,5,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Nakhon Si Thammarat","Rabies virus (Inf. with)","",Both animal categories,"",-,-,17,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Nakhon Si Thammarat","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,5,Animal,0,0,0,0,-
2005,Jul-Dec 2005,Asia,Thailand,"Nakhon Si Thammarat","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,0,0,0,0,-
2005,Jul-Dec 2005,Asia,Thailand,"Nakhon Si Thammarat","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,24,Animal,17,0,0,17,-
2005,Jul-Dec 2005,Asia,Thailand,"Nonthaburi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Nonthaburi","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,2,Animal,0,0,0,0,-
2005,Jul-Dec 2005,Asia,Thailand,"Nonthaburi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,12,Animal,5,0,0,5,-
2005,Jul-Dec 2005,Asia,Thailand,"Pathum Thani","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Pathum Thani","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,7,Animal,6,0,0,6,-
2005,Jul-Dec 2005,Asia,Thailand,"Phatthalung","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Phatthalung","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Phatthalung","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,3,0,0,3,-
2005,Jul-Dec 2005,Asia,Thailand,"Phra Nakhon Si Ayutthaya","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Phra Nakhon Si Ayutthaya","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Thailand,"Prachuap Khiri Khan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Prachuap Khiri Khan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Ratchaburi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Ratchaburi","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Ratchaburi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Thailand,"Rayong","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Rayong","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,0,0,0,0,-
2005,Jul-Dec 2005,Asia,Thailand,"Rayong","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,5,Animal,5,0,0,5,-
2005,Jul-Dec 2005,Asia,Thailand,"Roi Et","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Roi Et","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Sakon Nakhon","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Sakon Nakhon","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,5,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Samut Prakan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Samut Prakan","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Samut Prakan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,6,Animal,3,0,0,3,-
2005,Jul-Dec 2005,Asia,Thailand,"Samut Sakhon","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Samut Sakhon","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Samut Songkhram","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Samut Songkhram","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Satun","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Satun","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Si Sa Ket","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Si Sa Ket","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,8,Animal,6,0,0,6,-
2005,Jul-Dec 2005,Asia,Thailand,"Songkhla","Rabies virus (Inf. with)","",Both animal categories,"",-,-,12,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Songkhla","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,4,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Thailand,"Songkhla","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Songkhla","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,14,Animal,9,0,0,9,-
2005,Jul-Dec 2005,Asia,Thailand,"Surat Thani","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Surat Thani","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Thailand,"Surat Thani","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,5,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Thailand,"Surin","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Surin","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Thailand,"Trang","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Trang","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,3,Animal,2,0,0,2,-
2005,Jul-Dec 2005,Asia,Thailand,"Trang","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,3,0,0,3,-
2005,Jul-Dec 2005,Asia,Thailand,"Yala","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Thailand,"Yala","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Ardahan (2005-2009)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Ardahan (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,1,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Aydin","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Aydin","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,17,Animal,4,0,0,4,1407
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Aydin","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Bitlis (2005-2009)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Bitlis (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Bitlis (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,68,Animal,43,0,0,43,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Denizli","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Denizli","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,3,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,8,Animal,8,8,0,0,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Gaziantep (2005-2009)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Gaziantep (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Gaziantep (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,0,Animal,0,0,0,0,33
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Hakkari","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Hakkari","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Hatay","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Hatay","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Hatay","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,8,Animal,6,3,0,3,13
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Hatay","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,8,Animal,2,1,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Istanbul (2005-2009)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Istanbul (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Istanbul (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Both animal categories,"",-,-,20,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,2,Animal,1,0,0,1,1
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,15,Animal,14,3,0,11,1288
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,20,Animal,11,9,0,2,169
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,3,Animal,3,3,0,0,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"K. Maras","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"K. Maras","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,11,Animal,0,0,0,0,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"K. Maras","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,36,Animal,2,0,0,2,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"K. Maras","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,1,Animal,0,0,0,0,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Kilis (2005-2009)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Kilis (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,3,1,0,2,11
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Kocaeli","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Kocaeli","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,3,Animal,2,1,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Manisa","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Manisa","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,11,Animal,2,1,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Mardin","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Mardin","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Mus","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Mus","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,1,0,0,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Mus","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Sakarya","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Sakarya","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,21,Animal,4,0,0,4,32
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Sanliurfa","Rabies virus (Inf. with)","",Both animal categories,"",-,-,13,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Sanliurfa","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,16,Animal,7,4,0,3,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Sanliurfa","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,6,Animal,6,3,0,3,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Trabzon","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Trabzon","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Tunceli","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),"Tunceli","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,60,Animal,1,0,0,1,0
2005,Jul-Dec 2005,Asia,Vietnam,"Vietnam","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Vietnam,"Vietnam","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,7,Animal,3,4,0,3,3500
2005,Jul-Dec 2005,Asia,Yemen,"Yemen","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2005,Jul-Dec 2005,Asia,Yemen,"Yemen","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,11,Animal,10,0,0,8,0
2005,Jan-Jun 2005,Asia,Armenia,"Armenia","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,2,-,-,-,-
2005,Jan-Jun 2005,Asia,Armenia,"Armenia","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,3,-,-,-,-
2005,Jan-Jun 2005,Asia,Armenia,"Armenia","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,-,Animal,1,-,-,-,-
